31	3565
32	216
32	8854
32	219
32	217
32	218
32	224
33	183
33	185
33	1386
33	801
33	808
33	1956
33	2776
33	2885
33	3265
33	3725
33	5604
33	5605
33	6416
33	4214
33	5594
33	5595
33	5599
33	4205
33	4208
33	4209
33	5058
33	5578
33	5579
33	2185
33	5879
33	5894
33	6464
33	6654
33	6714
34	25
34	472
34	672
34	1026
34	1111
34	11200
34	1647
34	3725
34	5599
34	4193
34	4361
34	4790
34	4792
34	10111
34	5888
34	5932
34	5970
34	7157
35	514
35	539
35	537
35	50617
35	533
35	527
35	9114
35	523
35	525
35	526
35	51382
35	529
35	9296
35	9550
36	472
36	545
36	672
36	675
36	1111
36	11200
36	2175
36	2176
36	2188
36	2189
36	3364
36	4361
36	5810
36	5884
36	10111
36	5888
36	5883
36	7157
37	207
37	572
37	581
37	596
37	598
37	1439
37	3479
37	3480
37	3562
37	3563
37	3815
37	4254
37	5290
37	5295
37	5567
37	5568
37	5573
37	5576
37	5577
38	940
38	920
38	3122
38	3123
39	29760
39	695
39	801
39	808
39	973
39	974
39	2353
39	2885
39	3265
39	3725
39	4067
39	5604
39	4214
39	1432
39	5595
39	5599
39	4772
39	4776
39	5335
39	5530
39	5532
39	5533
39	5578
39	5579
39	5879
39	5894
39	6464
39	6654
39	6850
39	6857
40	38
40	39
40	1892
40	1962
40	2639
40	3030
40	6390
41	18
41	26
41	33
41	34
41	36
41	216
41	8854
41	219
41	217
41	218
41	224
41	223
41	8639
41	1806
41	1807
41	1892
41	1962
41	2571
41	2572
41	3030
41	23417
41	6611
42	33
42	34
42	38
42	1892
43	30
43	10449
43	124
43	125
43	126
43	130
43	131
43	1109
43	216
43	8854
43	219
43	217
43	218
43	224
43	223
43	570
43	1056
43	1593
43	1581
43	3032
43	6715
44	15
44	43
44	1103
44	1312
44	1621
44	1644
44	2571
44	2572
44	3067
44	4128
44	5053
44	5409
44	6572
44	7054
45	183
45	186
45	801
45	808
45	815
45	816
45	817
45	818
45	1020
45	2147
45	2767
45	2770
45	2782
45	2792
45	2885
45	3265
45	3717
45	5604
45	5605
45	5594
45	1432
45	5595
45	5599
45	4137
45	4638
45	5335
45	5578
45	5579
45	2185
45	5894
45	6464
45	6654
45	6772
45	6774
45	6776
46	1717
46	2222
46	2224
46	3156
46	4597
46	4598
46	1728
46	4835
46	6713
47	2159
47	2160
47	2165
47	2147
47	2153
47	2155
47	2157
47	8263
47	2158
47	2243
47	2244
47	2266
47	5327
47	5328
47	5340
47	5055
47	5054
47	5345
48	2524
48	2525
49	11041
49	2524
50	941
50	1378
50	1380
50	2213
50	3122
50	3123
50	3383
50	3683
50	3689
50	5788
51	1134
51	6616
51	6804
52	60
52	367
52	1386
52	563
52	572
52	573
52	596
52	599
52	718
52	8900
52	890
52	595
52	898
52	9134
52	960
52	999
52	1026
52	1027
52	1029
52	1366
52	1191
52	1291
52	1499
52	1508
52	1509
52	1588
52	10395
52	1956
52	2064
52	2099
52	2100
52	2152
52	2246
52	9457
52	8061
52	2625
52	2778
52	2934
52	3146
52	3315
52	3398
52	3485
52	3559
52	3569
52	3570
52	3572
52	3655
52	3691
52	3725
52	3815
52	688
52	25818
52	3875
52	3880
52	5609
52	4288
52	4504
52	4582
52	4801
52	4803
52	4804
52	4830
52	5069
52	5241
52	5328
52	5478
52	23645
52	5728
52	5743
52	5880
52	23521
52	6155
52	6273
52	12
52	5268
52	5054
52	8140
52	8614
52	7031
52	7033
52	7039
52	7057
52	7058
52	7060
52	7153
52	7157
53	18
53	38
53	39
53	216
53	8854
53	219
53	217
53	218
53	224
53	7915
53	223
53	1892
53	1962
53	2571
53	2572
53	3030
53	3155
53	5160
53	5161
53	5162
53	6390
54	1109
54	1583
54	1584
54	1585
54	1586
54	1589
54	3290
55	801
55	808
55	8536
55	815
55	816
55	817
55	818
55	814
55	10645
55	1385
56	60
56	572
56	596
56	23523
56	801
56	808
56	816
56	814
56	916
56	917
56	969
56	1026
56	1051
56	1268
56	1387
56	1437
56	1457
56	1460
56	1493
56	1959
56	1960
56	2033
56	2205
56	2214
56	2281
56	2353
56	8061
56	2625
56	2626
56	2909
56	2931
56	2932
56	3265
56	29851
56	3456
56	3458
56	3586
56	3596
56	3553
56	3558
56	3559
56	3562
56	3565
56	3569
56	3576
56	3577
56	3702
56	3726
56	5609
56	1432
56	5599
56	5601
56	4205
56	4209
56	4617
56	8440
56	4772
56	4776
56	4791
56	4793
56	4794
56	4879
56	8021
56	4985
56	5027
56	5058
56	5300
56	5478
56	5532
56	5533
56	5788
56	5970
56	23521
56	2810
56	6503
56	6667
56	6670
56	7040
56	7124
56	7186
56	7409
56	7410
56	10451
57	801
57	808
57	1026
57	2776
57	4082
57	4772
57	4776
57	5335
57	5530
57	5532
57	5533
57	5578
57	5579
57	6667
57	6670
58	108
58	109
58	112
58	113
58	114
58	148
58	147
58	153
58	154
58	155
58	309
58	408
58	409
58	481
58	482
58	488
58	491
58	774
58	775
58	776
58	777
58	779
58	784
58	801
58	808
58	811
58	8536
58	815
58	816
58	817
58	818
58	814
58	844
58	845
58	1129
58	1131
58	1132
58	2697
58	2701
58	2702
58	2705
58	2707
58	2709
58	2767
58	2771
58	2773
58	2775
58	2776
58	2781
58	2782
58	2783
58	2784
58	59345
58	10681
58	55970
58	51764
58	2785
58	2786
58	2787
58	2788
58	2792
58	2868
58	2869
58	2870
58	3708
58	3709
58	3710
58	3745
58	3760
58	3762
58	26292
58	8682
58	5569
58	11142
58	5331
58	5350
58	5566
58	5567
58	5573
58	5576
58	5577
58	5578
58	5579
58	5580
58	5581
58	5582
58	5583
58	5588
58	5590
58	5587
58	5996
58	6001
58	8786
58	6004
58	26575
58	10287
58	5997
58	8601
58	5998
58	5999
58	8490
58	9628
58	6000
58	8787
58	6261
58	6262
58	6263
58	2810
58	6546
58	8078
58	7529
58	7533
58	10971
59	10327
59	1892
59	1962
59	3030
60	226
60	229
60	230
60	2203
60	8789
60	2805
60	2806
60	2875
60	4190
60	4191
60	4199
60	4200
60	5230
60	5313
60	5315
60	22934
60	7086
61	8038
61	183
61	186
61	1906
61	1909
61	1910
61	1950
61	1956
61	2353
61	3265
61	3725
61	4609
61	4790
61	5335
61	5578
61	5579
62	10498
62	1385
62	1387
62	2033
62	8202
62	5567
62	5568
62	5573
62	5576
62	5577
62	5914
63	672
63	10498
63	595
63	1387
63	2033
63	2071
63	2099
63	23426
63	2957
63	2960
63	2962
63	3065
63	3066
63	8841
63	9759
63	10014
63	10013
63	4208
63	9612
63	190
63	8204
63	27043
63	5430
64	317
64	397
64	329
64	330
64	331
64	834
64	843
64	835
64	836
64	837
64	839
64	840
64	841
64	842
64	1676
64	1677
64	3002
64	4000
64	4001
64	84823
65	867
65	1436
65	1950
65	1956
65	2885
65	4233
65	5156
65	5578
65	5579
65	51100
66	6356
66	1232
66	1072
66	2776
66	2778
66	2782
66	2792
66	3265
66	3984
66	5604
66	5594
66	5595
66	4633
66	5288
66	23236
66	4660
66	5578
66	5579
66	5894
67	801
67	808
67	6347
67	6351
67	1234
67	6387
67	7852
67	2353
67	2776
67	3725
67	1432
67	5599
67	5335
67	5578
67	5579
67	2185
68	1147
68	1843
68	8518
68	3551
68	8517
68	4214
68	9020
68	4790
68	4792
68	5970
68	7128
68	7187
69	472
69	983
69	993
69	994
69	995
69	1111
69	7465
70	10097
70	10096
70	10552
70	10095
70	10109
70	10094
70	10093
70	998
70	5058
70	5156
70	5290
70	5295
70	5879
71	1020
71	8851
71	8818
71	1958
71	3265
71	3817
71	5604
71	5605
71	5594
71	5595
71	4803
71	4804
72	2353
72	3265
72	3725
72	5604
72	5594
72	5595
72	4609
72	4790
72	4792
72	23236
72	5578
72	5579
72	5894
72	5970
73	87
73	88
73	89
73	1445
73	1495
73	1499
73	5175
73	5829
73	6714
74	25
74	472
74	699
74	701
74	9184
74	8900
74	890
74	9133
74	894
74	896
74	898
74	9134
74	902
74	8556
74	8555
74	983
74	991
74	993
74	994
74	995
74	8318
74	990
74	8317
74	999
74	1017
74	1019
74	1026
74	1029
74	1111
74	11200
74	23220
74	1869
74	1870
74	1871
74	1874
74	1875
74	1876
74	2033
74	9700
74	1647
74	2932
74	3065
74	3066
74	8841
74	9759
74	10014
74	10013
74	51564
74	8379
74	4085
74	4171
74	4172
74	4173
74	4174
74	4175
74	4176
74	4193
74	4352
74	4999
74	23595
74	5000
74	5001
74	23594
74	5111
74	5347
74	5591
74	5786
74	9232
74	5925
74	5933
74	6502
74	4089
74	7027
74	7040
74	7157
75	8900
75	595
75	894
75	896
75	898
75	902
75	983
75	993
75	1017
75	1019
75	1021
75	1022
75	1026
75	1027
75	1029
75	1030
75	1031
75	1032
75	1869
75	5925
75	5933
76	572
76	581
76	596
76	841
76	8772
76	5604
76	6416
76	4214
76	5594
76	5595
76	5599
76	4790
76	8439
76	5894
76	5970
76	8737
76	7132
77	154
77	1080
77	2778
77	5567
77	5568
77	5573
77	5576
77	5577
77	9368
78	207
78	317
78	472
78	572
78	581
78	596
78	598
78	637
78	836
78	839
78	840
78	842
78	1965
78	5578
78	5579
78	5829
78	6772
78	7094
79	1595
79	1717
79	2222
79	2224
79	3156
79	3157
79	4597
79	4598
80	9956
80	9955
80	9953
81	2778
81	2782
81	2792
81	5515
81	5562
81	5563
81	5564
81	5565
81	5567
81	5568
81	5571
81	51422
81	5573
81	5576
81	5577
82	406
82	51582
82	694
82	11335
82	1051
82	7122
82	9575
82	1407
82	1408
82	9802
82	3301
82	1982
82	2120
82	2674
82	2947
82	2950
82	9709
82	3312
82	687
82	23118
82	4618
82	10787
82	8031
82	9975
82	5187
82	8864
82	5281
82	5507
82	5516
82	5685
82	5813
82	10946
82	6612
82	10140
82	10381
82	7352
82	7360
82	9218
83	406
83	9575
83	1407
83	1408
83	1454
84	48
84	50
84	1431
84	1738
84	2271
84	3417
84	3419
84	3420
84	3421
84	4190
84	4191
84	5091
84	5105
84	6389
84	6390
84	8803
84	8802
85	1020
85	8851
85	1453
85	1812
85	1813
85	2911
85	23236
85	5499
85	5515
85	5530
85	5567
85	5568
85	5573
85	5576
86	712
86	713
86	715
86	716
86	717
86	718
86	720
86	727
86	729
86	730
86	731
87	712
87	713
87	715
87	716
87	717
87	718
87	727
87	729
87	730
87	731
87	732
87	735
88	712
88	713
88	715
88	716
88	717
88	718
88	720
88	727
88	729
88	730
88	731
88	735
88	5648
88	10747
89	207
89	815
89	816
89	817
89	818
89	1385
89	2778
89	2885
89	3265
89	5594
89	1432
89	5595
89	5290
89	5295
89	5567
89	5568
89	5573
89	5576
89	5577
89	5578
89	5579
89	5879
89	6195
89	9252
90	1390
90	9457
90	2488
90	2492
90	2778
91	915
91	916
91	917
91	920
91	1387
91	1445
91	2778
91	2782
91	2792
91	3122
91	3123
91	3932
91	5567
91	5568
91	5573
91	5576
91	5577
91	5788
92	940
92	915
92	916
92	917
92	941
92	942
92	1493
92	2885
92	3122
92	3123
92	29851
92	3558
92	3702
92	3932
92	5290
92	5295
92	5781
93	915
93	916
93	917
93	3002
93	3105
93	3383
93	3683
93	3689
93	5551
94	1398
94	6387
94	7852
94	2770
94	2776
94	2782
94	2792
94	3265
94	5604
94	5594
94	5595
94	4790
94	5288
94	5290
94	5295
94	5335
94	5578
94	5579
94	2185
94	5829
94	5894
95	2678
95	6470
96	833
96	2805
96	2806
96	3939
96	3945
96	3948
97	3456
97	3458
97	3586
97	3592
97	3593
97	3596
97	3600
97	3603
97	3606
97	3558
97	3562
97	3565
97	3567
97	3569
97	3576
97	3578
97	4049
98	317
98	394
98	397
98	834
98	843
98	836
98	841
98	842
98	3002
98	3725
99	290
99	914
99	945
99	921
99	924
99	1437
99	3456
99	3458
99	3586
99	3592
99	3593
99	3596
99	3562
99	3565
99	3567
99	3687
99	7097
99	7099
100	317
100	596
100	637
100	329
100	330
100	331
100	843
100	836
100	839
100	840
100	841
100	842
100	8837
100	1147
100	1676
100	1677
100	8772
100	4000
100	9020
100	4790
100	4792
100	5970
100	8737
100	6709
100	8795
100	8718
100	8743
101	5423
101	5424
101	5425
101	5426
101	5428
101	27343
102	8318
102	990
102	8317
102	1017
102	81620
102	1730
102	51053
102	55388
102	4171
102	4172
102	4173
102	4174
102	4175
102	4176
102	4666
102	4999
102	23595
102	5000
102	5001
102	23594
102	5111
102	23649
102	5424
102	5425
102	10714
102	57804
102	5426
102	5427
102	5557
102	5981
102	5982
102	5983
102	5984
102	5985
102	6117
102	6118
102	6119
102	29935
102	6233
102	7311
103	836
103	840
103	1676
103	1677
103	2021
103	3002
103	3146
103	3148
103	7153
104	1385
104	1390
104	2353
104	3725
104	5595
104	4986
104	5430
104	5567
104	5568
104	5573
104	5576
105	394
105	1729
105	2934
105	3265
105	3688
105	5604
105	5594
105	5595
105	4633
105	4638
105	5216
105	5290
105	5295
105	5829
105	5894
105	6093
105	6464
105	6714
106	207
106	427
106	1901
106	2770
106	2782
106	2792
106	3685
106	3690
106	5594
106	5595
106	5156
106	5290
106	5295
106	23236
106	5578
106	5579
106	5879
106	51763
106	6610
106	8877
107	8411
107	1950
107	1956
107	9146
107	5868
107	7018
108	1457
108	1950
108	1956
108	2353
108	2885
108	3265
108	3716
108	3725
108	5604
108	6416
108	4214
108	5595
108	5599
108	5290
108	5295
108	5335
108	5578
108	5579
108	5894
108	5921
108	6464
108	6654
108	6722
108	6772
108	6774
109	1950
109	1956
109	5604
109	4214
109	1432
109	9612
109	5914
109	6256
109	7067
109	7068
110	239
110	240
110	241
110	1800
110	2678
110	4048
110	5320
110	5730
110	5740
110	5742
110	5743
111	9451
111	8893
111	1965
111	8894
111	1968
111	1983
111	2932
111	5499
112	207
112	1973
112	1974
112	1977
112	1978
112	1981
112	1982
112	8672
112	2475
112	2690
112	3667
112	5594
112	1432
112	5595
112	8569
112	26986
112	5164
112	5170
112	5290
112	5295
112	5578
112	5579
112	5728
113	6356
113	6352
113	1232
113	1437
113	3122
113	3123
113	3562
114	58
114	2043
114	2047
114	3688
114	4067
114	5908
115	405
115	1026
115	2056
115	2057
115	2902
115	3091
115	3717
115	4790
115	4792
115	5970
116	1457
116	2056
116	2057
116	2353
116	2885
116	3265
116	3717
116	3725
116	5604
116	5595
116	5599
116	5335
116	5777
116	5894
116	6464
116	6654
116	6776
117	1950
117	1956
117	2065
117	3084
118	6868
118	2066
118	9542
118	5578
118	5579
119	207
119	1385
119	2885
119	3265
119	5594
119	5595
119	5598
119	4205
119	4208
119	4209
119	4914
119	5290
119	5295
119	5335
119	6195
120	8818
120	1956
120	2778
120	2782
120	2792
120	2885
120	3265
120	3480
120	3688
120	3817
120	5604
120	5605
120	5594
120	5595
120	8569
120	2872
120	4609
120	4803
120	4804
120	5156
120	5515
120	5801
120	5894
120	6195
120	9252
120	6464
120	6654
120	6714
121	6348
121	1437
121	1440
121	2056
121	2322
121	3479
121	3589
121	3562
121	3569
121	3578
121	4254
121	7040
121	7042
122	498
122	2820
122	4694
122	6389
122	6390
122	6391
122	6392
123	1435
123	1436
123	1869
123	1874
123	2113
123	2114
123	2353
123	3066
123	10014
123	3265
123	3725
123	9612
123	5933
123	5934
124	2159
124	2147
124	2149
124	2152
124	2153
124	2155
124	2243
124	2244
124	2266
124	5624
124	5627
124	462
125	397
125	843
125	836
125	839
125	840
125	841
125	8837
125	1616
125	1676
125	1677
125	8772
125	11124
125	3725
125	4000
125	4001
125	84823
125	6416
125	4214
125	6885
125	5599
125	5058
125	5062
125	5591
125	5783
125	5925
125	8767
125	6709
126	30
126	10449
126	38
126	39
126	1892
126	1962
126	3030
126	3032
127	898
127	997
127	1017
127	8454
127	1869
127	55294
127	5925
128	695
128	801
128	808
128	2205
128	2207
128	2353
128	2885
128	3265
128	3725
128	4067
128	5604
128	6416
128	5609
128	4214
128	5594
128	5595
128	5599
128	4772
128	4776
128	5062
128	5290
128	5295
128	5321
128	5335
128	5530
128	5532
128	5533
128	5579
128	5894
128	6464
128	6654
128	6850
128	6857
129	3098
129	3795
129	3938
129	4351
129	5236
129	5836
129	5837
129	7167
130	1361
130	2162
130	2147
130	2149
130	2243
130	2244
130	2266
130	5327
130	5328
130	5340
130	5055
131	514
131	539
131	537
131	50617
131	533
131	527
131	9114
131	523
131	525
131	526
131	51382
131	529
131	9296
131	9550
132	2554
132	2555
132	2556
132	2557
132	2559
132	2876
132	5581
133	801
133	808
133	8536
133	2357
133	2769
133	2782
133	2792
133	3265
133	5604
133	5605
133	5606
133	5608
133	4214
133	5594
133	1432
133	5595
133	4688
133	4772
133	4776
133	4790
133	4792
133	5058
133	5288
133	23236
133	5530
133	5532
133	5533
133	5879
133	5894
133	5970
134	248
134	249
134	250
134	1719
134	2356
134	2643
135	1020
135	2354
135	2891
135	3727
136	2876
136	2936
136	2937
136	3576
136	4790
136	5970
136	6647
136	7124
137	231
137	226
137	229
137	230
137	2203
137	8789
137	2645
137	2762
137	29926
137	29925
137	3098
137	3099
137	3101
137	3795
137	4351
137	5207
137	5210
137	5213
137	5214
137	5372
137	5373
137	6652
138	2172
138	3949
138	10062
138	9971
139	472
139	8900
139	595
139	894
139	896
139	898
139	9134
139	901
139	902
139	993
139	8318
139	1017
139	1019
139	1022
139	1026
139	1027
139	1028
139	1029
139	1030
139	1031
139	1032
139	10488
139	90993
139	1869
139	1870
139	1871
139	1874
139	1875
139	1876
139	1647
139	4171
139	4172
139	4173
139	4174
139	4175
139	4176
139	4193
139	4331
139	4609
139	4666
139	4999
139	23595
139	5000
139	5001
139	23594
139	5111
139	23649
139	5426
139	5427
139	5557
139	5925
139	5933
139	6117
139	6118
139	6119
139	7027
139	7029
139	7157
140	25
140	472
140	545
140	8900
140	595
140	898
140	983
140	993
140	1017
140	1019
140	1021
140	1026
140	1027
140	1029
140	1030
140	1719
140	1869
140	2932
140	3065
140	5925
140	6502
140	7027
140	7040
140	7042
140	7043
141	472
141	545
141	672
141	983
141	993
141	994
141	995
141	997
141	1026
141	1032
141	1111
141	11200
141	2033
141	1647
141	4193
141	5591
141	6195
141	7157
141	7465
141	7533
142	108
142	109
142	112
142	113
142	114
142	8165
142	11216
142	11215
142	9590
142	10566
142	8852
142	9495
142	9472
142	10270
142	10142
142	9138
142	801
142	808
142	57132
142	2767
142	2768
142	10672
142	9630
142	2769
142	2771
142	2773
142	2775
142	2776
142	2781
142	2782
142	2783
142	2784
142	10681
142	2790
142	55970
142	51764
142	2785
142	2786
142	2787
142	2788
142	2792
142	3265
142	10068
142	3708
142	3760
142	3845
142	4893
142	5136
142	5137
142	5141
142	5142
142	5143
142	5144
142	5151
142	5331
142	5530
142	5533
142	5566
142	5567
142	5568
142	5573
142	5576
142	5577
142	5578
142	5579
142	5580
142	5581
142	5582
142	5583
142	5584
142	5588
142	5590
142	5587
142	387
142	6237
142	6548
143	1759
143	11337
143	2554
143	2555
143	2556
143	2557
143	2559
143	10243
143	4905
143	6714
144	231
144	2683
144	8704
144	8789
144	2538
144	2582
144	2584
144	2585
144	2592
144	23193
144	2645
144	2717
144	2720
144	3098
144	3099
144	3101
144	3906
144	3938
144	8972
144	5213
144	5214
144	5236
145	52
145	53
145	54
145	55
145	248
145	249
145	250
145	1588
145	1543
145	1544
145	1548
145	1555
145	1562
145	1557
145	1558
145	1559
145	1571
145	1572
145	1573
145	1577
145	1551
145	1580
145	11283
145	1595
146	8705
146	6483
146	6484
147	2625
147	3596
147	3565
147	3567
147	3726
147	4094
147	5606
147	1432
147	4772
147	5567
147	5568
147	5573
147	5576
148	154
148	207
148	301
148	801
148	808
148	2778
148	2782
148	2792
148	4790
148	4846
148	4878
148	2908
148	5290
148	5295
148	5970
149	2688
149	2690
149	2885
149	3265
149	3630
149	3643
149	3667
149	3717
149	5604
149	5594
149	5595
149	5290
149	5295
149	5335
149	5578
149	5579
149	5777
149	5894
149	6195
149	6464
149	6517
149	8651
149	6654
149	6722
149	6776
149	6777
150	207
150	596
150	613
150	1399
150	2353
150	2885
150	3265
150	3717
150	3725
150	5604
150	6416
150	4214
150	5595
150	5599
150	4609
150	5290
150	5295
150	5894
150	6654
150	6772
150	6776
151	2524
151	2717
151	3073
151	3074
151	4668
151	6483
151	6484
152	1583
152	1585
152	1586
152	3290
153	124
153	125
153	126
153	130
153	131
153	10327
153	216
153	8854
153	219
153	217
153	218
153	224
153	221
153	222
153	223
153	226
153	229
153	230
153	669
153	1737
153	1738
153	2023
153	2027
153	2203
153	8789
153	2538
153	2597
153	2645
153	2821
153	3098
153	3099
153	3101
153	3939
153	3945
153	3948
153	5160
153	5161
153	5162
153	5213
153	5214
153	5223
153	5230
153	5236
153	5238
153	5313
153	5315
154	18
154	8659
154	7915
154	790
154	1373
154	2058
154	2571
154	2572
154	2729
154	2730
154	2673
154	2744
154	27165
154	2746
154	2752
154	8833
154	2805
154	2806
154	2875
154	2937
154	55191
154	5471
155	290
155	2539
155	2729
155	2730
155	2678
155	2876
155	2877
155	2879
155	2937
155	2940
155	2941
155	2944
155	2946
155	2947
155	2948
155	2950
155	2952
155	2954
155	3417
155	4258
155	4259
156	124
156	125
156	126
156	130
156	131
156	10554
156	10555
156	56894
156	56895
156	10327
156	231
156	216
156	8854
156	219
156	217
156	218
156	224
156	223
156	1056
156	1606
156	8527
156	1608
156	1609
156	2710
156	2717
156	2720
156	3938
156	3990
156	8513
156	9388
156	4023
156	5406
156	5407
156	5408
156	8611
157	43
157	10554
157	10555
157	56894
157	56895
157	8540
157	10423
157	1040
157	8760
157	1103
157	1119
157	1606
157	8527
157	1608
157	1609
157	55500
157	8443
157	2819
157	2820
157	3931
157	10434
157	11313
157	23659
157	5048
157	5051
157	5130
157	9468
157	10400
157	23761
157	5319
157	5320
157	5321
157	5322
157	5330
157	5335
157	5336
157	8611
158	26
158	189
158	211
158	212
158	275
158	8639
158	635
158	875
158	1119
158	1738
158	2617
158	23464
158	2731
158	4128
158	4129
158	10400
158	23761
158	5330
158	5335
158	5336
158	6301
158	6470
158	6472
159	124
159	125
159	126
159	130
159	131
159	10327
159	216
159	8854
159	219
159	217
159	218
159	224
159	221
159	222
159	223
159	226
159	229
159	230
159	669
159	1737
159	1738
159	2023
159	2027
159	2203
159	8789
159	2538
159	2597
159	2645
159	2821
159	3098
159	3099
159	3101
159	3939
159	3945
159	3948
159	5160
159	5161
159	5162
159	5213
159	5214
159	5223
159	5230
159	5236
159	5238
159	5313
159	5315
160	226
160	229
160	230
160	1737
160	1738
160	2023
160	2027
160	2203
160	8789
160	2538
160	2597
160	2645
160	2805
160	2806
160	2821
160	3098
160	3099
160	3101
160	3939
160	3945
160	3948
160	4190
160	4191
160	5091
160	5105
160	5160
160	5161
160	5162
160	8050
160	5211
160	5213
160	5214
160	5223
160	5224
160	5230
160	5313
160	5315
160	7126
161	229
161	2023
161	2821
161	3098
161	5211
161	5223
161	5230
161	5313
162	411
162	2588
162	2720
162	2799
162	2990
162	3073
162	3074
162	3425
162	3938
163	410
163	411
163	414
163	415
163	427
163	2717
163	2720
163	3938
163	4758
163	10825
163	8611
163	8612
163	6610
163	10558
163	9517
164	48
164	50
164	1431
164	9380
164	54363
164	51179
164	4190
164	4191
164	4522
165	134
165	135
165	148
165	147
165	150
165	152
165	153
165	154
165	155
165	185
165	186
165	187
165	552
165	553
165	624
165	643
165	719
